CustomerID,CreditRating,GenderType,CustomerAge,ContractDuration,AccountBalance,ProductsOwned,CreditCardHolder,ActiveStatus,SalaryEstimate,ExitedStatus
23523312,542,Male,32,7,107871.72,1,1,0,125302.64,0
23694436,717,Female,36,2,99472.76,2,1,0,94274.72,1
23439237,682,Female,50,10,128039.01,1,1,1,102260.16,0
23422849,515,Male,33,2,0,2,1,1,136028.97,0
23622946,526,Female,33,8,114634.63,2,1,0,110114.38,1
23627130,702,Male,26,5,56738.47,2,1,1,100442.22,1
23494312,651,Male,34,2,90355.12,2,0,0,193597.94,0
23362627,792,Male,36,5,115725.24,2,0,0,1871.25,0
23685748,817,Male,58,3,114327.59,2,1,1,42831.11,0
23644716,674,Female,36,6,100762.64,1,1,0,182156.86,0
23705509,641,Female,40,9,0,1,0,0,151648.66,1
23658111,513,Male,39,7,89039.9,2,1,1,146738.83,0
23551227,561,Male,34,1,78829.53,1,1,1,12148.2,0
23354830,627,Male,30,6,112372.96,1,1,1,118029.09,0
23658837,682,Male,81,6,122029.15,1,1,1,50783.88,0
23492647,683,Female,29,0,157829.12,1,0,0,129891.66,0
23681721,420,Female,31,1,108377.75,2,1,1,9904.63,0
23710695,670,Female,54,2,95507.12,1,1,1,63213.31,0
23707618,505,Male,43,6,127146.68,1,0,0,137565.87,0
23689804,580,Male,24,1,133811.78,1,1,0,17185.95,1
23438773,577,Male,36,3,121092.47,2,0,1,143783.46,0
23591880,773,Male,34,10,126979.75,1,0,0,36823.28,0
23409735,616,Male,37,5,144235.73,2,0,0,154957.66,1
23699803,763,Female,38,0,152582.2,2,0,0,31892.82,0
23572896,640,Male,43,9,172478.15,1,1,0,191084.4,1
23677356,592,Male,36,1,126477.42,1,0,0,179718.17,0
23423308,528,Male,43,7,97473.87,2,1,1,159823.16,0
23583433,630,Male,53,5,138053.67,1,0,1,114110.97,0
23470501,529,Female,31,2,164003.05,2,1,1,60993.23,0
23467363,546,Female,47,8,0,1,1,1,66408.01,1
23505856,753,Female,62,6,0,2,1,1,136398.9,0
23574861,772,Female,39,4,122486.11,2,1,1,140709.25,0
23680401,567,Male,36,1,0,2,0,0,8555.73,0
23657400,628,Female,45,6,53667.44,1,1,0,115022.94,0
23475015,658,Male,20,7,0,2,0,0,187638.34,0
23597640,679,Male,58,9,109327.65,1,1,1,3829.13,0
23527099,629,Male,34,1,121151.05,1,0,0,119357.93,0
23516199,731,Male,42,9,101043.63,1,1,1,192175.52,0
23372613,775,Male,33,3,83501.66,2,1,0,128841.31,0
23442955,660,Male,33,2,80462.24,1,0,0,150422.35,0
23401042,752,Male,39,3,0,1,1,0,188187.05,0
23392078,655,Male,37,6,109093.41,2,1,0,1775.52,0
23676867,543,Female,46,5,140355.6,1,1,1,85086.78,0
23651764,811,Male,42,10,0,2,1,1,3797.79,0
23449107,689,Male,45,0,130170.82,2,1,0,150856.38,0
23497957,531,Female,42,2,0,2,0,1,90537.47,0
23478451,515,Male,40,0,109542.29,1,1,1,166370.81,0
23362467,466,Female,41,3,33563.95,2,1,0,178994.13,1
23594598,782,Male,36,1,148795.17,2,1,1,195681.43,0
23523430,611,Male,64,9,0,2,1,1,53277.15,0
23616051,621,Male,40,8,174126.75,3,1,0,172490.78,1
23358562,604,Male,41,3,0,1,0,0,11819.84,0
23377041,655,Female,35,1,106405.03,1,1,1,82900.25,0
23422665,689,Male,38,2,0,1,1,1,82709.8,0
23499270,681,Male,30,2,128393.29,1,1,1,180593.45,0
23419111,643,Male,41,2,127841.52,1,1,0,172363.41,0
23395768,617,Female,24,4,137295.19,2,1,1,91195.12,0
23617738,638,Female,55,2,155828.22,1,0,1,108987.25,1
23360242,743,Male,39,6,0,2,1,0,44265.28,0
23575909,828,Female,25,7,144351.86,1,1,0,116613.26,0
23694147,776,Male,35,8,106365.29,1,1,1,148527.56,0
23638734,540,Male,35,7,127801.88,1,0,1,84239.46,0
23688700,616,Female,45,4,122793.96,1,1,1,62002.04,0
23610934,628,Male,38,10,113525.84,1,1,0,46044.48,1
23652531,667,Female,23,6,136100.69,2,0,0,169669.33,1
23354005,615,Male,30,7,0,2,1,1,156346.84,0
23585907,543,Male,30,4,140916.81,1,1,0,157711.18,0
23666008,553,Female,31,4,0,2,1,1,89087.4,0
23614347,554,Male,26,4,121365.39,1,1,1,8742.36,0
23373460,684,Female,36,4,0,1,1,0,117038.96,0
23567206,452,Female,35,7,0,2,1,0,164241.67,0
23662926,606,Male,47,3,93578.68,2,0,1,137720.56,1
23404602,629,Male,40,9,0,1,1,0,106.67,0
23704611,659,Female,33,8,115409.6,1,0,1,1539.21,0
23552088,493,Female,33,8,90791.69,1,1,1,59659.53,0
23674854,794,Female,62,9,123681.32,3,1,0,173586.63,1
23593693,554,Female,44,6,92436.86,1,1,0,126033.9,0
23378695,796,Female,52,9,167194.36,1,1,1,62808.93,1
23375545,807,Female,36,4,0,2,0,1,147007.33,0
23430837,500,Male,44,9,160838.13,2,1,0,196261.64,0
23421154,722,Male,43,1,0,1,1,0,44560.17,1
23689699,559,Female,40,7,144470.77,1,1,1,18917.95,0
23565937,584,Female,38,3,0,2,1,1,4525.4,0
23398368,834,Female,68,9,130169.27,2,0,1,93112.2,0
23474356,754,Male,35,4,0,2,1,1,9658.41,0
23606659,590,Male,43,7,81076.8,2,1,1,182627.25,1
23507740,740,Male,36,7,0,1,1,1,13177.4,0
23437963,502,Female,57,3,101465.31,1,1,0,43568.31,1
23611873,733,Male,48,5,0,1,0,1,117830.57,0
23625346,755,Female,37,0,113865.23,2,1,1,117396.25,0
23677467,554,Female,46,7,87603.35,3,0,1,96929.24,1
23652864,534,Male,36,4,120037.96,1,1,0,36275.94,0
23708979,656,Male,33,4,0,2,1,0,116706,0
23579587,575,Male,49,7,121205.15,4,1,1,168080.53,1
23413842,480,Male,47,8,75408.33,1,1,0,25887.89,1
23554984,575,Male,40,5,0,2,1,1,122488.59,0
23440518,672,Female,40,3,0,1,1,0,113171.61,1
23660922,758,Female,35,5,0,2,0,0,100365.51,0
23634619,682,Male,50,6,121818.84,2,0,1,124151.37,0
23532180,501,Female,29,8,0,2,1,0,112664.24,0
23666724,746,Male,34,6,141806,2,1,1,183494.87,0
23632191,556,Female,51,8,61354.14,1,1,0,198810.65,1
23376495,823,Female,53,4,124954.94,1,0,1,131259.6,1
23504709,491,Female,68,1,95039.12,1,0,1,116471.14,1
23449515,638,Female,29,9,103417.74,1,1,1,15336.4,0
23567020,734,Male,45,2,0,2,1,0,99593.28,0
23423206,555,Male,40,10,43028.77,1,1,0,170514.21,0
23581200,745,Female,44,0,119638.21,1,1,1,34265.08,1
23670973,728,Male,37,3,122689.51,2,0,0,106977.53,1
23510160,626,Male,44,10,0,2,0,0,164287.86,0
23712309,681,Male,37,8,73179.34,2,1,1,25292.53,0
23642077,478,Female,38,4,171913.87,1,1,0,51820.87,1
23477233,709,Male,38,5,0,2,1,1,81452.29,0
23719573,562,Male,33,8,92659.2,2,1,0,1354.25,0
23521101,769,Female,34,7,137239.17,1,1,1,71379.92,1
23626179,684,Female,46,3,102955.14,2,1,0,154137.33,0
23536440,536,Female,61,8,65190.29,1,1,1,64308.49,1
23441937,631,Female,29,2,96863.52,2,1,1,31613.35,0
23568507,657,Male,34,5,154983.98,1,1,0,27738.01,0
23708469,699,Male,59,3,106819.65,1,0,1,163570.25,0
23722710,606,Male,38,7,128578.52,1,1,1,193878.51,0
23384170,612,Female,63,2,126473.33,1,0,1,147545.65,0
23663560,660,Female,38,5,110570.78,2,1,0,195906.59,0
23624916,829,Male,50,7,0,2,0,1,178458.86,0
23429182,567,Male,29,8,0,2,1,0,156125.72,0
23390527,850,Female,33,3,0,2,1,1,11159.19,0
23578006,712,Female,44,2,0,2,0,0,45738.94,0
23684572,562,Male,30,3,111099.79,2,0,0,140650.19,0
23617362,755,Female,29,3,0,3,1,0,4733.94,0
23562759,793,Male,25,3,100913.57,1,0,0,10579.72,0
23685943,471,Male,26,8,0,2,1,1,179655.87,0
23612449,707,Male,42,2,16893.59,1,1,1,77502.56,0
23398666,784,Male,38,10,122267.85,1,0,0,145759.93,0
23495266,703,Male,32,1,125685.79,1,1,1,56246.72,0
23359417,704,Male,36,8,127397.34,1,1,0,151335.24,0
23560419,662,Male,38,0,105271.56,1,0,1,179833.45,0
23511975,636,Female,28,2,115265.14,1,0,0,191627.85,0
23462080,640,Male,36,4,0,1,0,0,173016.46,0
23709751,739,Male,31,1,0,2,1,1,58469.75,0
23536762,767,Male,23,2,139542.82,1,0,1,28038.28,0
23409904,753,Female,46,3,111512.75,3,1,0,159576.75,1
23523808,714,Male,37,9,148466.93,2,0,1,151280.96,0
23370198,707,Male,29,4,0,2,1,0,139953.94,0
23523217,577,Female,35,4,108155.49,1,1,0,105407.79,0
23601333,633,Female,42,1,0,2,1,0,56865.62,0
23475973,849,Male,41,10,84622.13,1,1,1,198072.16,0
23389192,614,Female,41,7,146997.64,2,0,0,137791.18,0
23507190,558,Female,47,9,0,2,1,0,103787.28,0
23663889,832,Female,27,10,98590.25,1,1,0,30912.89,0
23554272,567,Female,26,2,0,2,1,1,78651.55,0
23403748,587,Female,45,8,134980.74,1,1,1,123309.57,1
23577144,712,Female,79,5,108078.56,1,1,1,174118.93,0
23611642,655,Female,29,9,0,2,0,1,85736.26,0
23692027,641,Female,42,6,0,2,0,0,121138.77,0
23660241,676,Male,35,5,106836.67,2,1,0,84199.78,0
23359311,472,Male,29,8,102490.27,1,0,1,181224.56,0
23700768,644,Male,34,9,112746.54,2,0,0,141230.07,0
23508921,598,Male,38,0,125487.89,1,0,0,158111.71,0
23527707,792,Male,25,8,142862.21,1,1,1,130639.01,0
23581339,700,Female,37,7,0,2,1,0,17040.82,0
23598069,616,Male,34,10,0,2,1,0,25662.27,0
23599333,743,Male,35,6,79388.33,1,1,1,193360.69,0
23538934,427,Male,37,5,0,2,1,1,121485.1,0
23646933,731,Male,29,10,0,2,1,1,162452.65,0
23636631,610,Female,31,6,107784.65,1,1,1,141137.53,0
23690286,724,Female,41,4,142880.28,3,0,0,185541.2,1
23491344,653,Female,38,9,149571.94,1,1,0,118383.18,0
23500609,774,Male,49,1,142767.39,1,1,1,8214.41,0
23531383,547,Male,49,8,121537.71,2,1,0,46521.45,1
23501259,719,Male,50,2,0,2,0,0,10772.13,0
23437287,740,Male,43,9,0,1,1,0,199290.68,1
23602240,543,Male,42,4,89838.71,3,1,0,85983.54,1
23448148,688,Male,45,9,103399.87,1,0,0,129870.93,0
23464389,474,Female,30,9,0,2,0,0,63158.22,0
23716864,505,Male,43,5,136855.94,2,1,0,171070.52,0
23394780,688,Female,39,0,0,2,1,0,53222.15,1
23681208,650,Female,55,2,140891.46,3,1,1,179834.45,1
23426074,610,Male,37,0,0,1,1,0,114514.64,0
23613988,705,Female,46,5,89364.91,1,0,1,139162.15,0
23638363,669,Female,29,7,146011.4,1,0,0,50249.16,0
23352682,650,Male,20,8,0,2,1,1,113469.65,0
23595855,550,Male,29,9,145294.08,2,1,0,147484.13,0
23597658,595,Female,45,9,106000.12,1,0,0,191448.96,1
23373931,572,Female,26,5,0,2,1,0,119381.41,0
23582518,622,Female,58,2,0,2,1,1,33277.31,0
23449674,662,Male,20,9,104508.77,2,0,0,73107.53,0
23713114,783,Female,58,3,127539.3,1,1,1,96590.39,1
23541849,714,Male,44,7,0,1,0,1,6923.11,0
23578023,671,Male,51,3,96891.46,1,1,0,176403.33,1
23524818,600,Female,32,1,78535.25,1,1,0,64349.6,0
23377489,847,Female,37,9,112712.17,1,1,0,116097.26,0
23666983,650,Male,55,9,119618.42,1,1,1,29861.13,0
23364559,710,Female,28,6,0,1,1,0,48426.98,0
23470459,682,Female,33,8,74963.5,1,1,1,32770.56,0
23614654,642,Male,26,1,138023.79,2,0,1,117060.2,0
23379528,536,Female,28,4,0,1,1,1,136197.65,0
23424553,754,Female,47,1,185513.67,1,1,0,27438.83,0
23582515,678,Male,60,8,185648.56,1,0,0,192156.54,1
23591301,533,Female,49,1,102286.6,3,1,0,69409.37,1
23474629,741,Male,38,4,128015.83,1,1,0,58440.43,0
23632719,757,Male,31,10,39539.39,2,0,0,192519.39,0
23358402,721,Male,40,3,0,1,1,1,144874.67,0
23502538,700,Male,37,3,77608.46,2,1,1,175373.46,0
23552089,663,Male,26,5,141462.13,1,1,0,440.2,0
23562958,677,Female,35,0,0,2,0,0,76637.38,0
23483773,655,Male,27,2,131691.33,1,1,0,49480.66,0
23617234,832,Male,29,8,93833.86,1,0,1,10417.87,0
23418535,721,Female,46,7,137933.39,1,1,1,67976.57,0
23484454,542,Male,54,8,105770.14,1,0,1,140929.98,1
23483272,654,Female,54,5,0,2,0,1,47139.06,0
23467519,821,Female,38,8,0,2,0,1,126241.4,1
23589700,508,Female,38,3,166328.65,2,0,1,22614.19,0
23646973,588,Female,42,2,164307.77,1,1,0,48498.19,0
23447907,691,Male,38,9,163965.69,2,0,1,103511.26,0
23561544,664,Male,40,7,125608.72,1,1,0,122073.48,0
23370064,439,Female,66,9,0,1,1,0,65535.56,0
23502481,479,Male,37,6,118433.94,1,0,1,160060.9,0
23462731,850,Female,55,10,98488.08,1,1,0,155879.57,1
23381185,518,Male,40,4,0,2,0,1,194416.58,0
23521476,717,Female,64,10,98362.35,2,1,1,21630.21,0
23402716,698,Female,51,6,144237.91,4,1,0,157143.61,1
23385279,850,Male,34,6,0,1,0,1,52796.31,0
23555917,700,Male,47,4,0,1,1,0,121798.52,1
23427010,626,Female,29,4,105767.28,2,0,0,41104.82,0
23494075,774,Male,32,9,0,2,1,0,10604.48,0
23668114,719,Female,48,5,0,2,0,0,78563.66,0
23506201,646,Male,31,2,0,1,1,1,170821.43,1
23622429,485,Female,25,3,134467.26,1,1,1,113266.09,0
23521221,784,Male,38,1,138515.02,1,1,1,171768.76,0
23443813,850,Male,32,2,128647.98,2,0,0,54416.18,0
23579761,669,Female,38,9,121858.98,1,1,0,130755.34,0
23719476,731,Male,70,3,0,2,1,1,141180.66,0
23534127,721,Female,49,1,120108.56,1,0,1,183421.76,0
23422399,515,Female,37,0,196853.62,1,1,1,132770.11,0
23525752,774,Female,35,3,121418.62,1,1,1,24400.37,0
23699772,585,Male,36,10,0,2,1,1,180318.6,0
23538714,695,Female,29,9,0,2,1,0,111565.45,0
23386774,729,Female,42,4,97495.8,2,0,0,2002.5,0
23484964,713,Female,42,3,0,2,0,0,82565.01,0
23513209,555,Male,33,5,127343.4,1,0,1,121789.3,0
23627103,699,Female,50,0,158633.61,1,1,0,193785.87,0
23684698,587,Male,55,9,0,1,1,0,64593.07,0
23476980,762,Female,69,9,183744.98,1,1,1,196993.69,0
23508774,510,Male,44,6,0,2,1,1,175518.31,0
23658700,842,Male,46,9,0,1,0,0,17268.02,0
23646208,608,Male,31,7,79962.92,2,1,0,60901.72,0
23451130,850,Female,36,10,0,2,1,1,100750.03,0
23436810,642,Male,36,4,0,2,1,1,195224.91,0
23533243,850,Male,33,7,140956.99,1,0,0,3510.18,0
23542291,455,Female,43,6,0,1,1,1,81250.79,0
23381086,726,Male,29,7,0,2,1,1,91844.14,1
23369664,544,Male,30,8,145241.63,1,1,1,80676.83,0
23663470,651,Male,31,7,138008.06,2,1,0,129912.74,0
23435868,814,Female,31,4,0,2,1,1,142029.17,0
23641599,537,Male,39,2,0,2,1,1,137651.6,0
23719968,553,Male,37,2,0,2,1,0,33877.29,0
23558247,800,Male,38,9,0,1,1,0,78744.39,0
23719216,791,Male,34,7,0,2,1,0,96734.46,0
23439808,699,Female,29,9,127570.93,2,1,0,164756.81,0
23584983,756,Female,28,6,0,1,1,1,164394.65,0
23382999,591,Female,27,5,107812.67,1,0,1,162501.83,1
23692599,850,Male,22,7,91560.58,2,0,0,10541.38,0
23430325,760,Male,34,6,121303.77,2,1,1,59325.21,0
23699905,569,Male,43,8,161546.68,2,0,1,178187.28,0
23567256,661,Female,35,5,128415.45,1,1,0,142626.49,0
23419978,670,Female,31,2,57530.06,1,1,1,181893.31,1
23432485,694,Male,38,1,0,2,0,1,156858.2,0
23516044,728,Female,28,4,142243.54,2,1,0,33074.51,0
23702079,764,Female,39,9,138341.51,1,1,0,50072.94,1
23583963,639,Male,32,9,0,2,1,0,111340.36,0
23523957,683,Female,30,2,0,2,0,1,100496.84,1
23538190,663,Male,30,4,0,3,1,0,101371.05,0
23582994,826,Male,41,5,146466.46,2,0,0,180934.67,0
23369647,735,Male,36,5,0,2,1,0,105152.17,0
23521938,682,Female,58,1,0,1,1,1,706.5,0
23412151,663,Female,39,8,0,2,1,1,101168.9,0
23651961,562,Female,29,9,120307.58,1,1,1,6795.61,0
23687650,696,Male,27,4,87637.26,2,0,0,196111.35,0
23488209,850,Male,38,2,94652.04,1,1,1,171960.76,0
23506558,719,Female,22,7,114415.84,1,1,1,177497.4,0
23444941,804,Female,71,8,0,2,0,1,147995.96,0
23491477,604,Male,40,1,84315.02,1,0,0,36209.1,0
23589790,782,Female,27,3,0,2,1,0,143614.01,0
23462272,512,Male,42,9,93955.83,2,1,0,14828.54,0
23438838,569,Male,36,1,67087.69,1,1,0,154775.7,0
23570356,597,Female,22,6,101528.61,1,1,0,70529,1
23451124,753,Male,30,1,110824.52,1,1,1,57896.27,0
23556672,430,Female,33,8,0,1,1,1,69759.91,0
23603425,756,Male,28,8,179960.2,1,1,0,89938.08,0
23449564,493,Male,38,3,134006.77,1,1,0,89578.32,0
23626858,777,Female,37,10,121532.17,2,1,1,73464.88,0
23497431,779,Female,38,7,0,2,1,1,138542.87,0
23522014,702,Female,38,2,0,1,1,1,161888.63,0
23608756,551,Male,35,7,129717.3,2,0,0,86937.2,0
23493720,749,Male,22,4,94762.16,2,1,1,42241.54,0
23432742,742,Male,55,5,155196.17,1,0,1,121207.66,1
23675953,752,Male,29,4,129514.99,1,1,1,102930.46,0
23564536,740,Female,57,3,113386.36,2,1,1,65121.63,1
23552245,576,Male,24,3,0,1,0,1,78498.04,1
23506981,637,Male,43,3,172196.23,1,1,1,104769.96,0
23694976,724,Male,28,5,97612.12,1,1,1,96498.14,0
23672583,685,Male,20,4,104719.94,2,1,0,38691.34,0
23439054,625,Female,38,7,0,1,1,0,164804.02,0
23630086,571,Male,37,9,139592.98,3,1,0,104152.65,1
23481426,584,Female,29,4,0,2,1,0,88866.92,0
23587404,550,Female,22,7,139096.85,1,1,0,129890.94,0
23437368,662,Female,72,7,140301.72,1,0,1,179258.67,0
23577649,803,Male,43,3,0,1,1,0,72051.44,0
23379775,615,Male,66,7,0,2,1,1,74580.8,0
23675349,481,Male,39,1,111233.09,1,1,1,123995.15,0
23588976,701,Male,23,3,0,2,1,0,38960.59,0
23688213,751,Male,29,10,147737.63,1,0,1,94951.27,0
23690703,675,Male,35,8,0,2,1,1,56642.97,0
23365287,733,Male,40,5,125725.02,2,1,1,50783.1,0
23624604,822,Male,38,6,128289.7,3,1,0,9149.96,1
23527765,559,Female,46,5,0,1,1,0,21006.1,1
23387254,731,Female,49,4,88826.07,1,1,1,33759.41,1
23502810,678,Female,41,1,143443.61,1,1,0,196622.28,1
23413117,645,Female,68,9,0,4,1,1,176353.87,1
23468101,701,Male,29,2,0,2,1,0,176943.59,0
23554174,554,Male,26,8,149134.46,1,1,1,177966.24,0
23491585,723,Male,30,3,124119.54,1,1,0,162198.32,0
23626542,766,Male,44,3,116822.7,1,0,0,197643.24,0
23601088,597,Female,24,1,103219.47,1,1,0,60420.07,0
23372614,574,Male,41,1,0,2,0,0,70550,0
23494452,655,Female,40,0,81954.6,1,1,1,198798.44,1
23526804,780,Female,37,10,95196.26,1,1,0,126310.39,1
23553610,672,Male,43,5,0,2,1,1,64515.5,0
23383101,717,Male,38,7,0,2,1,1,158580.05,0
23703120,521,Female,32,2,136555.01,2,1,1,129353.21,0
23376732,633,Male,59,5,0,1,1,1,137273.97,0
23550874,669,Male,39,3,119452.03,1,1,1,171575.54,0
23706382,740,Male,44,9,0,1,0,1,96528,1
23581555,462,Female,24,9,69881.09,2,0,1,64421.02,0
23615964,619,Male,39,5,0,2,1,1,158444.61,0
23625246,665,Female,44,7,0,2,1,1,66548.58,0
23506069,655,Female,27,9,0,2,0,0,108008.05,0
23620321,463,Male,20,8,204223.03,1,1,0,128268.39,0
23618625,799,Female,63,1,110314.21,2,1,0,37464,1
23642571,713,Female,48,1,163760.82,1,0,0,157381.14,1
23443225,807,Female,31,1,141069.18,3,1,1,194257.11,0
23440828,728,Male,38,1,115934.74,1,1,1,139059.05,0
23422278,582,Male,52,2,151457.88,1,0,1,40893.61,0
23597247,704,Female,35,3,154206.07,2,1,1,40261.49,0
23721358,714,Female,26,9,89928.99,1,1,0,46203.31,0
23489116,628,Male,30,8,89182.09,1,1,1,13126.9,0
23617870,809,Male,41,1,79706.25,2,1,0,165675.01,0
23538051,547,Female,44,5,0,3,0,0,5459.07,1
23561557,560,Female,27,5,0,2,1,0,131919.48,0
23677375,811,Male,31,7,117799.28,1,1,1,182372.35,0
23565921,584,Male,26,4,0,2,1,0,147600.54,0
23531797,691,Male,28,1,0,2,0,0,92865.41,0
23598747,680,Male,34,6,146422.22,1,1,0,67142.97,1
23411170,588,Male,33,9,150186.22,2,1,1,65611.01,0
23351770,721,Male,40,6,100275.88,1,1,0,138564.48,1
23381586,850,Male,47,6,0,1,1,0,187391.02,1
23601181,529,Male,32,9,147493.89,1,1,0,33656.35,0
23564592,622,Male,43,8,0,2,1,0,100618.17,0
23369749,683,Female,42,8,0,2,0,1,198134.9,0
23542603,575,Male,29,4,121823.4,2,1,1,50368.87,0
23385211,577,Female,40,1,0,2,1,1,108787,0
23699275,510,Male,31,0,113688.63,1,1,0,33099.41,1
23597320,652,Female,40,7,100471.34,1,1,1,124550.88,0
23541519,569,Female,28,3,100032.52,1,1,0,5159.21,1
23430883,687,Male,31,3,0,2,0,0,48228.1,0
23617258,822,Male,32,8,116358,1,1,0,108798.36,0
23700048,656,Female,23,4,163549.63,1,0,1,21085.12,0
23639200,745,Male,51,3,99183.9,1,1,1,28922.25,0
23599290,386,Female,53,1,131955.07,1,1,1,62514.65,1
23536135,684,Female,41,1,134177.06,1,0,0,177506.66,0
23704942,635,Female,38,1,0,2,1,0,90605.05,0
23478595,582,Male,30,2,0,2,1,1,132029.95,0
23612118,613,Male,19,5,0,1,1,1,176903.35,0
23615560,795,Female,56,9,94348.94,1,1,0,29239.29,1
23363590,659,Female,32,2,155584.21,1,0,1,153662.88,0
23599240,745,Female,28,6,0,2,1,0,154389.18,0
23404689,604,Female,41,10,0,2,1,1,166224.39,0
23601412,509,Male,32,9,170661.47,1,1,1,21646.2,0
23703007,706,Female,29,6,185544.36,1,1,0,171037.63,0
23554018,619,Female,44,6,52831.13,1,1,1,112649.22,1
23525449,572,Male,51,8,97750.07,3,1,1,193014.26,1
23691606,695,Male,36,6,114007.5,2,1,0,118120.88,0
23689809,543,Female,71,1,104308.77,1,1,1,25650.04,0
23420926,640,Female,33,6,84719.13,2,1,1,113048.79,0
23409591,672,Male,39,2,0,2,1,0,87372.49,0
23455375,701,Male,39,9,140236.98,1,0,1,146651.99,0
23468974,634,Male,25,9,0,2,1,1,8227.91,0
23507343,531,Female,42,6,75302.85,2,0,0,57034.35,0
23479029,699,Male,27,1,0,2,1,0,93003.21,0
23624782,605,Female,51,9,104760.82,1,1,1,165574.54,1
23593384,534,Female,49,7,0,1,1,0,13566.48,1
23603484,449,Female,31,1,113693,1,0,0,82796.29,0
23668369,684,Female,36,5,174180.39,1,1,0,119830.08,0
23437441,622,Male,42,9,115766.26,1,0,0,72155.85,1
23376832,714,Female,40,0,0,2,1,0,62762.12,0
23589592,712,Female,48,8,0,2,1,0,183235.33,0
23692734,783,Female,72,5,121215.9,2,1,1,105206.48,0
23682427,743,Male,45,10,144677.19,3,1,0,22512.44,1
23359759,683,Male,36,5,115350.63,1,1,1,122305.91,0
23670904,654,Male,40,5,105683.63,1,1,0,173617.09,0
23686996,700,Male,37,1,135179.49,1,1,0,160670.37,0
23562394,744,Male,31,0,117551.23,1,1,0,158958.9,0
23579994,645,Male,25,1,157404.02,2,1,0,93073.04,0
23387650,525,Male,36,3,77910.23,1,1,0,67238.01,0
23459377,732,Male,25,0,110942.9,1,0,0,172576.56,0
23550070,721,Female,40,7,0,2,1,1,122580.48,0
23354221,622,Male,32,5,179305.09,1,1,1,149043.78,0
23393062,654,Male,31,5,150593.59,2,1,1,105218.45,0
23399014,529,Female,43,0,123815.86,1,1,1,78463.99,1
23476188,720,Female,59,6,0,2,1,1,160849.43,1
23462560,850,Female,25,8,69385.17,2,1,0,87834.24,0
23520676,667,Male,27,2,138032.15,1,1,0,166317.71,0
23388670,620,Male,41,3,0,2,1,1,137309.06,0
23439643,616,Male,29,9,0,1,1,1,166984.44,0
23551266,637,Female,46,2,143500.82,1,1,0,166996.46,1
23674287,710,Female,29,3,119670.18,1,1,0,188022.44,0
23676993,717,Male,33,1,99106.73,1,0,0,194467.23,0
23720847,786,Male,24,2,120135.55,2,1,1,125449.47,0
23395299,651,Female,39,8,0,1,1,0,137452.57,0
23551015,530,Female,55,4,120905.03,1,0,1,123475.88,1
23586439,815,Female,57,5,0,3,0,0,38941.44,1
23676325,715,Female,34,9,102277.52,1,0,0,177852.57,1
23601274,496,Female,55,4,125292.53,1,1,1,31532.96,1
23419326,680,Male,42,0,0,1,1,0,136377.21,0
23481363,646,Female,51,4,101629.3,1,0,0,130541.1,0
23384472,807,Male,47,1,171937.27,1,1,1,65636.92,0
23367682,727,Male,47,7,0,2,1,0,193305.35,0
23349729,787,Male,25,5,0,2,1,0,47307.9,0
23459151,806,Male,34,6,0,2,0,0,100809.99,0
23533291,603,Male,31,1,129743.75,1,1,0,109145.2,0
23493964,649,Male,32,1,0,1,0,1,91167.19,1
23581092,547,Male,41,3,151191.31,1,1,0,175295.89,1
23351194,684,Male,32,3,102630.13,2,1,1,127433.47,0
23472273,477,Female,57,9,114023.64,2,1,1,71167.17,1
23518897,558,Male,41,2,124227.14,1,1,1,111184.67,0
23513949,695,Female,23,1,0,2,1,1,141756.32,0
23673597,592,Male,35,6,80285.16,1,1,0,72678.75,1
23693932,789,Male,31,4,175477.15,1,1,1,172832.9,0
23660952,597,Female,29,1,132144.35,1,1,0,158086.33,0
23483479,839,Male,47,2,136911.07,1,1,1,168184.62,1
23537419,405,Male,31,5,133299.67,2,1,1,72950.14,0
23695762,658,Male,39,7,0,2,1,0,48378.4,0
23703073,684,Male,42,1,117691,1,1,1,23135.65,1
23492349,633,Male,35,10,0,2,1,0,65675.47,0
23579223,589,Male,46,9,0,2,1,0,170676.67,0
23670303,750,Female,37,1,133199.71,2,1,1,27366.77,0
23495440,771,Male,51,5,135506.58,3,1,1,152479.64,1
23556541,812,Male,33,2,127154.14,2,0,1,105383.49,0
23661481,539,Male,39,2,0,2,1,1,48189.94,0
23718670,670,Female,42,5,49508.79,3,1,1,100324.01,0
23614597,673,Male,41,5,0,1,1,1,65657.29,0
23618314,538,Female,62,3,75051.49,1,0,0,17682.02,1
23512137,575,Male,52,8,123925.23,1,0,0,111342.66,1
23593171,682,Male,41,6,0,2,0,1,134158.09,1
23371377,712,Male,33,3,153819.58,1,1,0,79176.09,1
23533785,598,Female,39,5,0,2,1,1,83103.46,0
23564443,776,Male,30,6,0,2,0,1,63908.86,0
23411955,606,Female,23,10,70417.79,1,0,1,90896.04,0
23558353,686,Male,38,7,111484.88,1,1,1,76076.2,0
23404075,850,Male,38,1,146343.98,1,0,1,103902.11,0
23508981,642,Male,72,1,160541,2,1,1,142223.94,0
23581777,606,Male,27,2,130274.26,2,1,0,147533.09,0
23596519,627,Female,21,7,98993.02,1,1,1,169156.64,0
23652654,850,Male,36,0,0,2,1,0,141242.57,0
23496150,850,Male,32,9,141827.33,2,1,1,149458.73,0
